@relation pc4-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.ReservoirSample-S1-Z100

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute c {FALSE,TRUE}

@data
0.033333,0.010753,0,0.044118,0.012821,0.010753,0.010753,0.019883,0.010753,0.4,0,0.494949,0.014045,0,0,0.045918,0,0.006157,0.054217,0.000483,0.003432,0.009418,0.208955,0.000483,0.003692,0.494949,0.010753,0.010753,0.014085,0.048035,0.007128,0.010077,0.008319,0.184211,0.022472,0.330789,0.057143,TRUE
0.377778,0.021505,0.208333,0.058824,0.24359,0.021505,0.021505,0.005848,0.021505,0.4,0.028571,1,0.042135,0,0,0.295918,0,0.020603,0.645264,0.229136,0.147597,0.244855,0.014925,0.229136,0.147039,0.323232,0.021505,0.021505,0.045775,0.0131,0.215253,0.237107,0.048253,0.421053,0.144819,0.305311,0.295238,FALSE
0.033333,0.010753,0.041667,0.014706,0,0.010753,0.010753,0.02924,0.010753,0.4,0.014286,1,0.011236,0,0,0.035714,0.142857,0.007942,0.047944,0.000487,0.004577,0.009418,0.238806,0.000487,0.004209,0.494949,0.010753,0.010753,0.010563,0.065502,0.00784,0.009484,0.013311,0.236842,0.014981,0.13438,0.038095,TRUE
0.044444,0.010753,0.041667,0,0,0.010753,0.010753,0.023392,0.010753,0.4,0,0.494949,0.016854,0,0,0.05102,0.142857,0.006513,0.075517,0.000992,0.005721,0.01151,0.149254,0.000992,0.005439,0.494949,0.010753,0.010753,0.017606,0.056769,0.009266,0.011855,0.013311,0.315789,0.018727,0,0.047619,FALSE
0.033333,0,0,0,0,0,0,0.038596,0,0,0,1,0,0,0,0.015306,0.142857,0.004007,0.023236,0.000058,0.001144,0.003139,0.492537,0.000058,0.00103,1,0,0,0,0.056769,0.001426,0.004149,0.003328,0.157895,0.008739,0,0.014286,FALSE
0.044444,0,0.041667,0,0,0,0,0.011696,0,0,0,1,0.002809,0,0,0.05102,0.142857,0.008525,0.064751,0.000954,0.005721,0.013952,0.179104,0.000954,0.006102,1,0,0,0.003521,0.026201,0.009266,0.016005,0.011647,0.236842,0.018727,0,0.047619,FALSE
0.2,0.086022,0.208333,0.088235,0.141026,0.086022,0.086022,0.02807,0.086022,0.4,0.071429,0.666667,0.095506,0,0,0.163265,0,0.011984,0.352413,0.039764,0.046911,0.085455,0.029851,0.039764,0.046721,0.10101,0.086022,0.086022,0.091549,0.056769,0.064861,0.091286,0.026622,0.421053,0.084894,0.372931,0.180952,FALSE
0.111111,0.075269,0.083333,0.338235,0.064103,0.075269,0.075269,0.018713,0.075269,0.4,0.028571,0.373737,0.098315,0,0,0.137755,0.142857,0.015269,0.227403,0.0211,0.038902,0.065574,0.044776,0.0211,0.038415,0.121212,0.075269,0.075269,0.098592,0.052402,0.048468,0.071132,0.036606,0.5,0.082397,0.547302,0.238095,TRUE
0.022222,0.032258,0,0,0,0,0.032258,0.093567,0,0,0,0.242424,0.033708,0.043478,1,0.02551,0.285714,0.003192,0.092944,0.000737,0.003432,0.008371,0.119403,0.000737,0.003282,1,0,0,0.03169,0.19214,0.005702,0.009484,0.004992,0.236842,0.009988,0,0.02381,FALSE
0.011111,0,0,0.088235,0.012821,0,0,0.015205,0,0,0,1,0,0,0,0.010204,0,0.01153,0.039811,0.000489,0.004577,0.012557,0.283582,0.000489,0.005081,1,0,0,0,0.034934,0.008553,0.014226,0.011647,0.157895,0.013733,0.836164,0.038095,FALSE
0.011111,0.010753,0,0,0,0.010753,0.010753,0.02924,0.010753,0.4,0,0.494949,0.014045,0,0,0.040816,0.428571,0.008405,0.285803,0.018339,0.026316,0.057203,0.044776,0.018339,0.02657,0.494949,0.010753,0.010753,0.014085,0.065502,0.058446,0.048607,0.016639,0.236842,0.014981,0,0.038095,FALSE
0.044444,0.010753,0.083333,0,0,0.010753,0.010753,0.025731,0.010753,0.4,0.014286,1,0.014045,0,0,0.045918,0.142857,0.007203,0.049802,0.000477,0.003432,0.009069,0.238806,0.000477,0.003967,0.494949,0.010753,0.010753,0.014085,0.056769,0.007128,0.009484,0.011647,0.236842,0.018727,0,0.042857,FALSE
0.044444,0.010753,0.041667,0,0,0.010753,0.010753,0.004678,0.010753,0.4,0.014286,1,0.134831,0,0,0.25,0,0.013257,0.71319,0.180167,0.104119,0.21451,0.014925,0.180167,0.1046,0.494949,0.010753,0.010753,0.165493,0.017467,0.15752,0.233551,0.019967,0.263158,0.067416,0,0.233333,FALSE
0.155556,0.053763,0.041667,0.029412,0.141026,0.053763,0.053763,0.02807,0.053763,0.4,0.014286,0.323232,0.058989,0,0,0.117347,0,0.008035,0.318875,0.021825,0.028604,0.052319,0.029851,0.021825,0.028343,0.161616,0.053763,0.053763,0.056338,0.052402,0.037063,0.058091,0.019967,0.5,0.06367,0.388196,0.119048,FALSE
0.044444,0,0,0,0,0,0,0.015205,0,0,0,1,0,0,0,0.040816,0.142857,0.008271,0.085199,0.001604,0.008009,0.019881,0.134328,0.001604,0.007793,1,0,0,0,0.030568,0.015681,0.020747,0.009983,0.157895,0.01623,0,0.038095,FALSE
0,0.043011,0,0,0,0,0.043011,0.097076,0,0,0,0.191919,0.033708,0.057971,1,0.030612,0.142857,0.008022,0.048718,0.000508,0.004577,0.010115,0.238806,0.000508,0.004321,1,0,0,0.028169,0.310044,0.00784,0.01067,0.011647,0.210526,0.007491,0,0.028571,FALSE
0,0.010753,0.083333,0,0,0,0.010753,0.116959,0,0,0.014286,1,0.016854,0,0,0,0.285714,0,0,0,0,0,0,0,0,0.494949,0,0,0.017606,0.078603,0,0,0,0,0.012484,0,0,FALSE
0.033333,0.043011,0.166667,0,0,0,0.043011,0.05848,0,0,0.042857,0.79798,0.05618,0,0,0.05102,0,0.010194,0.090543,0.002231,0.010297,0.021974,0.134328,0.002231,0.010207,0.191919,0,0,0.056338,0.113537,0.012117,0.027267,0.013311,0.289474,0.022472,0,0.047619,FALSE
0.044444,0.010753,0,0.014706,0,0.010753,0.010753,0.038596,0.010753,0.4,0,0.494949,0.014045,0,0,0.02551,0.142857,0.004843,0.043374,0.000243,0.002288,0.00593,0.268657,0.000243,0.002324,0.494949,0.010753,0.010753,0.014085,0.074236,0.005702,0.005335,0.008319,0.184211,0.013733,0.179209,0.028571,FALSE
0.011111,0,0,0,0,0,0,0.005848,0,0,0,1,0,0,0,0.096939,0.285714,0.004639,0.34854,0.015051,0.018307,0.058249,0.029851,0.015051,0.017881,1,0,0,0,0.021834,0.025659,0.077653,0.003328,0.131579,0.026217,0,0.090476,FALSE
0,0,0,0,0,0,0,0.116959,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000698,0,0,0.000076,1,0,0,0,0.436681,0,0.001186,0,0.052632,0,0,0,FALSE
0.011111,0.053763,0.083333,0.014706,0,0.043011,0.053763,0.070175,0.032258,0.4,0.042857,0.666667,0.047753,0.057971,0,0.045918,0.142857,0.005373,0.109054,0.001707,0.006865,0.013952,0.104478,0.001707,0.006481,0.828283,0.053763,0.043011,0.042254,0.200873,0.009266,0.016005,0.009983,0.342105,0.014981,0.107504,0.047619,FALSE
